GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,com.sun.tools.javac.jvm,ClassReader.new ClassReader.AttributeReader() {...},55,449,9,33,4,72,9,16,0,4
JaCoCo Coverage Report,com.sun.tools.javac.jvm,CRTable.SourceComputer,1292,0,26,0,241,0,68,0,55,0
JaCoCo Coverage Report,com.sun.tools.javac.jvm,Items.LocalItem,59,113,6,8,9,18,6,6,1,4
JaCoCo Coverage Report,com.sun.tools.javac.jvm,ClassReader.new ClassReader.AttributeReader() {...},7,10,0,0,2,1,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.jvm,ClassReader.new ClassReader.AttributeReader() {...},7,10,0,0,2,1,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.jvm,ClassReader.new ClassReader.AttributeReader() {...},7,10,0,0,2,1,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.jvm,ClassReader.new ClassReader.AttributeReader() {...},0,15,0,0,0,3,0,2,0,2
JaCoCo Coverage Report,com.sun.tools.javac.jvm,ClassReader.new ClassReader.AttributeReader() {...},1,107,1,9,0,19,1,6,0,2
JaCoCo Coverage Report,com.sun.tools.javac.jvm,ClassReader.new ClassReader.AttributeReader() {...},15,10,0,0,4,1,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.jvm,ClassWriter.StackMapTableFrame.AppendFrame,9,45,2,4,1,13,2,4,0,3
JaCoCo Coverage Report,com.sun.tools.javac.jvm,ClassReader.new ClassReader.AttributeReader() {...},5,10,0,0,2,1,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.jvm,ClassReader.new ClassReader.AttributeReader() {...},0,15,0,0,0,3,0,2,0,2
JaCoCo Coverage Report,com.sun.tools.javac.jvm,ClassReader.CompoundAnnotationProxy,65,12,4,0,15,4,3,2,1,2
JaCoCo Coverage Report,com.sun.tools.javac.jvm,ClassReader.new ClassReader.AttributeReader() {...},5,10,0,0,2,1,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.jvm,ClassReader.new ClassReader.AttributeReader() {...},0,15,0,0,0,3,0,2,0,2
JaCoCo Coverage Report,com.sun.tools.javac.jvm,PoolReader.ImmutablePoolHelper,49,81,3,5,3,17,3,6,0,5
JaCoCo Coverage Report,com.sun.tools.javac.jvm,Items,10,137,0,2,2,24,2,14,2,13
JaCoCo Coverage Report,com.sun.tools.javac.jvm,JNIWriter.EncoderType,33,0,0,0,6,0,1,0,1,0
JaCoCo Coverage Report,com.sun.tools.javac.jvm,ClassFile.Version,0,149,0,0,0,24,0,4,0,4
JaCoCo Coverage Report,com.sun.tools.javac.jvm,Gen.new Gen.GenFinalizer() {...},1,85,1,9,0,12,1,9,0,5
JaCoCo Coverage Report,com.sun.tools.javac.jvm,Gen.new TreeScanner() {...},2,15,0,0,2,3,2,2,2,2
JaCoCo Coverage Report,com.sun.tools.javac.jvm,Gen.new Gen.GenFinalizer() {...},1,63,2,2,0,10,2,3,0,3
JaCoCo Coverage Report,com.sun.tools.javac.jvm,PoolWriter,13,371,2,31,2,73,2,37,0,22
JaCoCo Coverage Report,com.sun.tools.javac.jvm,Items.DynamicItem,40,42,3,1,7,8,5,2,3,2
JaCoCo Coverage Report,com.sun.tools.javac.jvm,CRTable.SourceRange,74,0,14,0,18,0,10,0,3,0
JaCoCo Coverage Report,com.sun.tools.javac.jvm,ClassReader.ClassAttributeProxy,4,12,0,0,1,4,1,2,1,2
JaCoCo Coverage Report,com.sun.tools.javac.jvm,UninitializedType,11,30,0,0,1,8,1,4,1,4
JaCoCo Coverage Report,com.sun.tools.javac.jvm,PoolWriter.SharedSignatureGenerator,10,53,1,1,2,18,1,8,0,8
JaCoCo Coverage Report,com.sun.tools.javac.jvm,ClassWriter.StackMapTableFrame.SameFrame,5,31,1,5,1,9,1,5,0,3
JaCoCo Coverage Report,com.sun.tools.javac.jvm,PoolConstant.LoadableConstant.BasicConstant,0,15,0,0,0,6,0,3,0,3
JaCoCo Coverage Report,com.sun.tools.javac.jvm,ClassReader.CompleterDeproxy,21,68,1,5,3,17,2,4,1,2
JaCoCo Coverage Report,com.sun.tools.javac.jvm,Code.StackMapFormat,3,21,0,0,1,4,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.jvm,Target,24,348,12,14,2,55,13,15,2,13
JaCoCo Coverage Report,com.sun.tools.javac.jvm,Items.ImmediateItem,30,356,4,60,6,68,5,43,1,8
JaCoCo Coverage Report,com.sun.tools.javac.jvm,PoolConstant.Dynamic,0,20,0,0,0,2,0,2,0,2
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.OptionGroup,0,27,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,com.sun.tools.javac.main,DelegatingJavaFileManager,192,0,8,0,37,0,27,0,23,0
JaCoCo Coverage Report,com.sun.tools.javac.main,JavaCompiler.CompilePolicy,20,25,7,1,7,6,4,2,0,2
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.HiddenGroup,64,0,2,0,12,0,4,0,3,0
JaCoCo Coverage Report,com.sun.tools.javac.main,JavacToolProvider,17,0,0,0,4,0,3,0,3,0
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},77,10,8,0,18,1,7,1,3,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},113,10,12,0,23,1,12,1,6,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},5,9,0,0,2,1,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},0,14,0,0,0,3,0,2,0,2
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},12,10,0,0,4,1,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},12,10,0,0,4,1,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},18,18,2,0,4,3,2,2,1,2
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},18,18,2,0,4,3,2,2,1,2
JaCoCo Coverage Report,com.sun.tools.javac.main,Arguments.ErrorMode,0,21,0,0,0,1,0,1,0,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},5,9,0,0,2,1,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Arguments.new OptionHelper() {...},38,24,0,0,9,6,5,4,5,4
JaCoCo Coverage Report,com.sun.tools.javac.main,Arguments.new OptionHelper.GrumpyHelper() {...},23,7,0,0,6,1,4,1,4,1
JaCoCo Coverage Report,com.sun.tools.javac.main,DelegatingJavaFileManager.DelegatingSJFM,88,0,0,0,22,0,16,0,16,0
JaCoCo Coverage Report,com.sun.tools.javac.main,JavaCompiler.new TreeTranslator() {...},206,0,38,0,27,0,24,0,4,0
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.PkgInfo,3,30,1,1,1,7,1,2,0,2
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.OptionKind,0,21,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,com.sun.tools.javac.main,CommandLine,154,53,37,6,44,15,24,4,3,3
JaCoCo Coverage Report,com.sun.tools.javac.main,JavaCompiler.new Symbol() {...},7,11,0,0,2,1,2,1,2,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Main.new OptionHelper.GrumpyHelper() {...},12,0,0,0,3,0,3,0,3,0
JaCoCo Coverage Report,com.sun.tools.javac.main,Arguments,1052,729,219,81,209,150,154,32,11,23
JaCoCo Coverage Report,com.sun.tools.javac.main,JavaCompiler,1447,1645,218,166,305,388,181,79,30,37
JaCoCo Coverage Report,com.sun.tools.javac.main,Main,615,234,58,26,148,65,52,6,12,4
JaCoCo Coverage Report,com.sun.tools.javac.main,CommandLine.Tokenizer,179,0,44,0,48,0,29,0,3,0
JaCoCo Coverage Report,com.sun.tools.javac.main,OptionHelper.GrumpyHelper,34,6,0,0,8,3,8,1,8,1
JaCoCo Coverage Report,com.sun.tools.javac.main,JavaCompiler.new TreeScanner() {...},0,88,0,10,0,23,0,9,0,4
JaCoCo Coverage Report,com.sun.tools.javac.main,OptionHelper,0,11,0,0,0,2,0,2,0,2
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.ArgKind,0,21,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.InvalidValueException,5,4,0,0,2,2,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.main,CommandLine.UnmatchedQuote,6,0,0,0,3,0,1,0,1,0
JaCoCo Coverage Report,com.sun.tools.javac.main,JavaCompiler.ImplicitSourcePolicy,14,25,5,1,5,6,3,2,0,2
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},16,10,2,0,5,1,2,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},26,9,0,0,5,1,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},26,9,0,0,5,1,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},28,9,0,0,7,1,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},43,11,6,0,11,1,6,1,3,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},6,10,0,0,2,1,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},6,10,0,0,2,1,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},61,10,6,0,11,1,5,1,2,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},61,10,6,0,11,1,5,1,2,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},65,10,2,0,15,1,3,1,2,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},28,10,0,0,7,1,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},16,10,2,0,3,1,2,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},6,10,0,0,2,1,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},6,10,0,0,2,1,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},42,10,6,0,10,1,5,1,2,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},21,9,0,0,6,1,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},99,16,2,0,14,3,2,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},5,11,0,0,1,1,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},7,9,0,0,3,1,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},5,9,0,0,2,1,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},5,11,0,0,1,1,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},41,45,9,5,9,11,6,4,0,3
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},139,9,16,0,19,1,12,1,4,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},6,10,0,0,2,1,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},43,9,4,0,8,1,5,1,3,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},40,10,6,0,9,1,5,1,2,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},40,10,6,0,9,1,5,1,2,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},40,10,6,0,9,1,5,1,2,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},30,10,4,0,7,1,4,1,2,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Option() {...},25,10,2,0,8,1,2,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.new Comparator() {...},19,0,0,0,4,0,2,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.main,Main.Result,7,46,2,0,1,9,2,2,1,2
JaCoCo Coverage Report,com.sun.tools.javac.main,Option,426,1337,65,43,83,160,55,35,14,22
JaCoCo Coverage Report,com.sun.tools.javac.main,Option.ChoiceKind,0,15,0,0,0,3,0,1,0,1
JaCoCo Coverage Report,com.sun.tools.javac.util,RichDiagnosticFormatter,25,470,6,52,5,90,8,35,2,12
JaCoCo Coverage Report,com.sun.tools.javac.util,JCDiagnostic.Error,0,7,0,0,0,2,0,1,0,1
JaCoCo Coverage Report,com.sun.tools.javac.util,Iterators.new Iterator() {...},0,47,0,6,0,12,0,7,0,4
JaCoCo Coverage Report,com.sun.tools.javac.util,Iterators.new Iterator() {...},2,5,0,0,1,2,1,2,1,2
JaCoCo Coverage Report,com.sun.tools.javac.util,ByteBuffer,37,410,0,2,13,71,0,21,0,20
JaCoCo Coverage Report,com.sun.tools.javac.util,Dependencies.CompletionCause,0,57,0,0,0,10,0,1,0,1
JaCoCo Coverage Report,com.sun.tools.javac.util,Context.Key,0,3,0,0,0,1,0,1,0,1
JaCoCo Coverage Report,com.sun.tools.javac.util,AbstractDiagnosticFormatter,125,524,32,56,24,113,29,41,1,21
JaCoCo Coverage Report,com.sun.tools.javac.util,Name,6,222,0,16,1,46,1,24,1,16
JaCoCo Coverage Report,com.sun.tools.javac.util,Dependencies.GraphDependencies.Node,109,0,8,0,20,0,13,0,9,0
JaCoCo Coverage Report,com.sun.tools.javac.util,FatalError,10,5,0,0,4,2,2,1,2,1
JaCoCo Coverage Report,com.sun.tools.javac.util,AbstractDiagnosticFormatter.SimpleConfiguration,135,93,30,5,32,27,19,8,1,8
JaCoCo Coverage Report,com.sun.tools.javac.util,AbstractDiagnosticFormatter.new Printer() {...},35,6,2,0,5,1,4,1,3,1
JaCoCo Coverage Report,com.sun.tools.javac.util,Names,10,749,1,3,2,155,2,9,1,8
JaCoCo Coverage Report,com.sun.tools.javac.util,Dependencies.GraphDependencies.CompletionNode.Kind,25,0,0,0,6,0,2,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.util,Log.DeferredDiagnosticHandler,34,37,6,4,10,10,9,3,5,2
JaCoCo Coverage Report,com.sun.tools.javac.util,MandatoryWarningHandler,111,162,16,20,19,39,12,12,1,5
JaCoCo Coverage Report,com.sun.tools.javac.util,ForwardingDiagnosticFormatter,43,13,0,0,8,4,8,1,8,1
JaCoCo Coverage Report,com.sun.tools.javac.util,Options,46,167,10,16,9,33,14,22,5,18
JaCoCo Coverage Report,com.sun.tools.javac.util,RichDiagnosticFormatter.new Types.DefaultSymbolVisitor() {...},0,45,0,4,0,10,0,6,0,4
JaCoCo Coverage Report,com.sun.tools.javac.util,RichDiagnosticFormatter.new Types.UnaryVisitor() {...},4,427,5,41,2,76,5,30,0,12
JaCoCo Coverage Report,com.sun.tools.javac.util,GraphUtils.AbstractNode,48,6,4,0,7,3,4,1,2,1
JaCoCo Coverage Report,com.sun.tools.javac.util,JCDiagnostic.Fragment,0,7,0,0,0,2,0,1,0,1
JaCoCo Coverage Report,com.sun.tools.javac.util,ListBuffer,68,244,7,23,15,59,12,33,8,22
JaCoCo Coverage Report,com.sun.tools.javac.util,UnsharedNameTable.HashEntry,4,0,0,0,2,0,1,0,1,0
JaCoCo Coverage Report,com.sun.tools.javac.util,DiagnosticSource.new DiagnosticSource() {...},2,3,0,0,1,1,1,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.util,Position.LineMapImpl,89,122,9,17,14,35,15,10,9,3
JaCoCo Coverage Report,com.sun.tools.javac.util,BasicDiagnosticFormatter,83,314,25,42,20,60,22,26,0,8
JaCoCo Coverage Report,com.sun.tools.javac.util,List.new List() {...},4,7,0,0,1,2,1,2,1,2
JaCoCo Coverage Report,com.sun.tools.javac.util,List.new Iterator() {...},8,33,1,3,2,7,2,4,1,3
JaCoCo Coverage Report,com.sun.tools.javac.util,List.new Iterator() {...},8,5,0,0,2,2,2,2,2,2
JaCoCo Coverage Report,com.sun.tools.javac.util,Dependencies.GraphDependencies.CompletionNode,50,0,10,0,12,0,8,0,3,0
JaCoCo Coverage Report,com.sun.tools.javac.util,Abort,7,0,0,0,4,0,2,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.util,List,267,611,65,91,55,147,52,76,12,38
JaCoCo Coverage Report,com.sun.tools.javac.util,JCDiagnostic.Factory,77,217,1,7,9,38,9,23,8,20
JaCoCo Coverage Report,com.sun.tools.javac.util,Bits.BitsState,0,32,0,4,0,9,0,4,0,2
JaCoCo Coverage Report,com.sun.tools.javac.util,StringUtils,28,4,2,0,5,1,5,1,4,1
JaCoCo Coverage Report,com.sun.tools.javac.util,JCDiagnostic.Note,0,7,0,0,0,2,0,1,0,1
JaCoCo Coverage Report,com.sun.tools.javac.util,BasicDiagnosticFormatter.BasicConfiguration.BasicFormatKind,0,21,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,com.sun.tools.javac.util,Log.WriterKind,0,33,0,0,0,1,0,1,0,1
JaCoCo Coverage Report,com.sun.tools.javac.util,JCDiagnostic.DiagnosticType,0,39,0,0,0,8,0,2,0,2
JaCoCo Coverage Report,com.sun.tools.javac.util,JCDiagnostic.DiagnosticFlag,0,51,0,0,0,9,0,1,0,1
JaCoCo Coverage Report,com.sun.tools.javac.util,RichDiagnosticFormatter.RichPrinter,14,247,6,28,3,45,7,20,1,9
JaCoCo Coverage Report,com.sun.tools.javac.util,Log,474,559,64,41,107,134,65,47,23,34
JaCoCo Coverage Report,com.sun.tools.javac.util,Dependencies.GraphDependencies.FilterVisitor,48,0,8,0,11,0,7,0,3,0
JaCoCo Coverage Report,com.sun.tools.javac.util,GraphUtils.TarjanNode,16,7,4,0,1,3,3,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.util,Log.DiscardDiagnosticHandler,0,7,0,0,0,4,0,2,0,2
JaCoCo Coverage Report,com.sun.tools.javac.util,ArrayUtils,43,68,3,7,11,17,4,7,2,4
JaCoCo Coverage Report,com.sun.tools.javac.util,RichDiagnosticFormatter.RichConfiguration,92,25,16,2,18,7,12,2,3,2
JaCoCo Coverage Report,com.sun.tools.javac.util,UnsharedNameTable,160,0,12,0,38,0,12,0,6,0
JaCoCo Coverage Report,com.sun.tools.javac.util,ListBuffer.new Iterator() {...},8,34,1,3,2,7,2,4,1,3
JaCoCo Coverage Report,com.sun.tools.javac.util,Position.LineTabMapImpl,73,0,8,0,21,0,8,0,4,0
JaCoCo Coverage Report,com.sun.tools.javac.util,ClientCodeException,4,0,0,0,2,0,1,0,1,0
JaCoCo Coverage Report,com.sun.tools.javac.util,Name.Table,0,72,0,8,0,15,0,9,0,5
JaCoCo Coverage Report,com.sun.tools.javac.util,PropagatedException,8,0,0,0,3,0,2,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.util,ModuleHelper,81,0,2,0,5,0,4,0,3,0
JaCoCo Coverage Report,com.sun.tools.javac.util,MatchingUtils,126,0,20,0,28,0,15,0,5,0
JaCoCo Coverage Report,com.sun.tools.javac.util,Iterators.CompoundIterator,11,59,4,10,2,15,4,8,1,4
JaCoCo Coverage Report,com.sun.tools.javac.util,GraphUtils.Tarjan,0,138,0,14,0,33,0,12,0,5
JaCoCo Coverage Report,com.sun.tools.javac.util,GraphUtils.DotVisitor,81,0,0,0,14,0,5,0,5,0
JaCoCo Coverage Report,com.sun.tools.javac.util,Warner,0,71,1,3,0,22,1,10,0,9
JaCoCo Coverage Report,com.sun.tools.javac.util,BasicDiagnosticFormatter.BasicConfiguration.SourcePosition,0,15,0,0,0,3,0,1,0,1
JaCoCo Coverage Report,com.sun.tools.javac.util,DefinedBy.Api,39,0,0,0,8,0,2,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.util,DiagnosticSource,79,221,20,31,18,51,17,19,1,9
JaCoCo Coverage Report,com.sun.tools.javac.util,RichDiagnosticFormatter.ClassNameSimplifier,0,132,3,19,0,31,3,11,0,3
JaCoCo Coverage Report,com.sun.tools.javac.util,JavacMessages,73,277,14,28,22,70,17,26,5,17
JaCoCo Coverage Report,com.sun.tools.javac.util,GraphUtils,45,8,0,0,8,2,2,1,2,1
JaCoCo Coverage Report,com.sun.tools.javac.util,Bits,85,597,29,56,12,111,25,44,2,24
JaCoCo Coverage Report,com.sun.tools.javac.util,Position,35,12,9,1,7,4,6,1,1,1
JaCoCo Coverage Report,com.sun.tools.javac.util,Iterators,3,17,0,0,1,3,1,3,1,3
JaCoCo Coverage Report,com.sun.tools.javac.util,RawDiagnosticFormatter,329,0,34,0,66,0,24,0,7,0
JaCoCo Coverage Report,com.sun.tools.javac.util,ForwardingDiagnosticFormatter.ForwardingConfiguration,23,6,0,0,7,3,5,1,5,1
JaCoCo Coverage Report,com.sun.tools.javac.util,JCDiagnostic.DiagnosticInfo,15,57,1,4,6,12,4,6,3,3
JaCoCo Coverage Report,com.sun.tools.javac.util,Dependencies.GraphDependencies,205,0,18,0,45,0,18,0,9,0
JaCoCo Coverage Report,com.sun.tools.javac.util,Log.DefaultDiagnosticHandler,19,102,8,19,3,18,8,9,0,2
JaCoCo Coverage Report,com.sun.tools.javac.util,Assert,57,27,18,8,25,16,20,8,7,8
JaCoCo Coverage Report,com.sun.tools.javac.util,SharedNameTable.NameImpl,0,49,1,5,0,10,1,10,0,8
JaCoCo Coverage Report,com.sun.tools.javac.util,IntHashTable,283,0,36,0,66,0,28,0,10,0
JaCoCo Coverage Report,com.sun.tools.javac.util,RawDiagnosticFormatter.RawDiagnosticPosHelper,38,0,2,0,10,0,3,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.util,JCDiagnostic.SourcePosition,12,35,3,3,2,7,4,2,1,2
JaCoCo Coverage Report,com.sun.tools.javac.util,AbstractLog,96,177,1,7,18,36,10,18,9,15
JaCoCo Coverage Report,com.sun.tools.javac.util,MandatoryWarningHandler.DeferredDiagnosticKind,0,44,0,0,0,7,0,3,0,3
JaCoCo Coverage Report,com.sun.tools.javac.util,JCDiagnostic,126,125,21,12,27,33,26,21,13,16
JaCoCo Coverage Report,com.sun.tools.javac.util,GraphUtils.NodeVisitor,22,0,2,0,5,0,3,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.util,RichDiagnosticFormatter.WhereClauseKind,0,35,0,0,0,8,0,3,0,3
JaCoCo Coverage Report,com.sun.tools.javac.util,Log.DiagnosticHandler,0,11,0,0,0,4,0,2,0,2
JaCoCo Coverage Report,com.sun.tools.javac.util,Dependencies.GraphDependencies.DependenciesMode,83,0,8,0,17,0,7,0,3,0
JaCoCo Coverage Report,com.sun.tools.javac.util,LayoutCharacters,8,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,com.sun.tools.javac.util,Dependencies,0,26,0,2,0,8,0,4,0,3
JaCoCo Coverage Report,com.sun.tools.javac.util,BasicDiagnosticFormatter.BasicConfiguration,98,134,16,4,29,38,14,11,2,11
JaCoCo Coverage Report,com.sun.tools.javac.util,JCDiagnostic.MultilineDiagnostic,0,23,0,0,0,7,0,3,0,3
JaCoCo Coverage Report,com.sun.tools.javac.util,Dependencies.DummyDependencies,0,6,0,0,0,4,0,3,0,3
JaCoCo Coverage Report,com.sun.tools.javac.util,RichDiagnosticFormatter.RichConfiguration.RichFormatterFeature,0,21,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,com.sun.tools.javac.util,Log.PrefixKind,0,30,0,0,0,7,0,3,0,3
JaCoCo Coverage Report,com.sun.tools.javac.util,Pair,23,53,4,8,1,11,4,7,1,4
JaCoCo Coverage Report,com.sun.tools.javac.util,Dependencies.GraphDependencies.PruneVisitor,14,0,2,0,4,0,3,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.util,UnsharedNameTable.NameImpl,27,0,0,0,9,0,6,0,6,0
JaCoCo Coverage Report,com.sun.tools.javac.util,JCDiagnostic.SimpleDiagnosticPosition,8,9,0,0,3,4,3,2,3,2
JaCoCo Coverage Report,com.sun.tools.javac.util,Convert,190,472,21,48,41,90,27,33,9,13
JaCoCo Coverage Report,com.sun.tools.javac.util,Context,51,139,14,12,8,36,11,13,1,10
JaCoCo Coverage Report,com.sun.tools.javac.util,SharedNameTable,20,227,4,20,6,52,3,17,0,8
JaCoCo Coverage Report,com.sun.tools.javac.util,Constants,246,0,49,0,48,0,39,0,11,0
JaCoCo Coverage Report,com.sun.tools.javac.util,JCDiagnostic.Warning,0,7,0,0,0,2,0,1,0,1
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCEndPosTree,14,0,0,0,5,0,3,0,3,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCMemberReference.ReferenceKind,0,73,0,0,0,13,0,3,0,3
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCPolyExpression.PolyKind,0,15,0,0,0,3,0,1,0,1
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.new DocTreeScanner() {...},22,0,2,0,3,0,3,0,2,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.new JCDiagnostic.DiagnosticPosition() {...},35,0,0,0,5,0,5,0,5,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCErroneous,3,19,0,0,1,7,1,5,1,5
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCAttribute,43,0,6,0,11,0,9,0,6,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCPackageDecl,10,18,0,0,3,7,3,4,3,4
JaCoCo Coverage Report,com.sun.tools.javac.tree,TreeInfo.PosKind,0,37,0,0,0,8,0,3,0,3
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCParam,28,0,0,0,10,0,6,0,6,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCUses,10,12,0,0,3,5,3,3,3,3
JaCoCo Coverage Report,com.sun.tools.javac.tree,TreeMaker.AnnotationBuilder,13,222,1,9,3,34,2,15,1,11
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree,27,38,0,2,8,12,1,11,1,10
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree,237,0,31,0,49,0,27,0,8,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCSkip,2,14,0,0,1,5,1,4,1,4
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCAssignOp,12,33,1,1,3,9,4,4,3,4
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCBinary,12,31,1,1,3,9,4,4,3,4
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCExports,13,15,0,0,4,6,4,3,4,3
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCText,16,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,TreeInfo.DeclScanner,17,92,5,15,3,24,5,14,1,8
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.JCBindingPattern,5,17,0,0,2,7,2,4,2,4
JaCoCo Coverage Report,com.sun.tools.javac.tree,Pretty.UncheckedIOException,6,0,0,0,2,0,1,0,1,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,JCTree.LetExpr,10,15,0,0,2,6,2,3,2,3
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCSee,16,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,com.sun.tools.javac.tree,DCTree.DCUnknownInlineTag,23,0,0,0,8,0,5,0,5,0
